id,latitude,longitude,code_postal,region,ville
416,46.652848582,5.860571474,39130,bourgogne-franche-comté,chevrotaine
417,46.30173613,5.770142336,39370,bourgogne-franche-comté,choux
418,46.598515602,5.569052397,39570,bourgogne-franche-comté,courbette
419,46.695251604,5.982330751,39300,bourgogne-franche-comté,crans
420,46.526997962,5.483738782,39270,bourgogne-franche-comté,cressia
421,46.825255392,5.60789332,39230,bourgogne-franche-comté,darbonnay
422,46.767768879,5.468146705,39140,bourgogne-franche-comté,desnes
423,46.769387126,5.587256626,39230,bourgogne-franche-comté,domblans
424,46.502347659,5.633946941,39270,bourgogne-franche-comté,ecrille
425,46.389785344,5.397605725,39160,bourgogne-franche-comté,val d epy
426,46.389785344,5.397605725,39320,bourgogne-franche-comté,val d epy
427,46.715901208,5.534098399,39570,bourgogne-franche-comté,l etoile
428,47.081906099,5.566900417,39700,bourgogne-franche-comté,falletans
429,46.753761219,5.71729563,39800,bourgogne-franche-comté,fay en montagne
430,46.940273716,5.650059485,39600,bourgogne-franche-comté,la ferte
431,46.672524779,5.814694447,39130,bourgogne-franche-comté,fontenu
432,46.728653012,6.095349334,39250,bourgogne-franche-comté,fraroz
433,46.787924716,5.631315523,39210,bourgogne-franche-comté,frontenay
434,46.454282314,5.471075037,39320,bourgogne-franche-comté,gigny
435,46.528638867,5.909426948,39150,bourgogne-franche-comté,grande riviere chateau
436,46.908635733,5.39126767,39120,bourgogne-franche-comté,les hays
437,46.899110215,5.849311438,39110,bourgogne-franche-comté,ivory
438,46.339008848,5.787878066,39360,bourgogne-franche-comté,larrivoire
439,46.394732447,5.672467609,39260,bourgogne-franche-comté,lect
440,46.431656241,5.585594549,39240,bourgogne-franche-comté,valzin en petite montagne
441,46.463174814,5.963032775,39400,bourgogne-franche-comté,longchaumois
442,46.674816281,5.557754161,39000,bourgogne-franche-comté,lons le saunier
443,47.183846224,5.614911678,39700,bourgogne-franche-comté,malange
444,46.794726176,5.555211245,39230,bourgogne-franche-comté,mantry
445,46.446461908,5.528323143,39240,bourgogne-franche-comté,marigna sur valouse
446,46.679329287,5.777720172,39130,bourgogne-franche-comté,marigny
447,46.929764738,5.679439534,39600,bourgogne-franche-comté,mathenay
448,46.594424045,5.676992017,39130,bourgogne-franche-comté,mesnois
449,46.663781838,5.515367551,39570,bourgogne-franche-comté,messia sur sorne
450,46.789982519,6.051455026,39250,bourgogne-franche-comté,mieges
451,46.789982519,6.051455026,39250,bourgogne-franche-comté,mieges
452,46.77774079,6.140716692,39250,bourgogne-franche-comté,mignovillard
453,47.188453105,5.532434426,39290,bourgogne-franche-comté,moissey
454,46.357518899,5.778193947,39360,bourgogne-franche-comté,chassal molinges
455,46.457979807,5.511419574,39320,bourgogne-franche-comté,monnetay
456,46.72079781,5.577984309,39210,bourgogne-franche-comté,montain
457,46.557287203,6.016436172,39400,bourgogne-franche-comté,morbier
458,46.514383984,5.995902986,39400,bourgogne-franche-comté,hauts de bienne
459,46.977657836,5.789685614,39330,bourgogne-franche-comté,mouchard
460,46.52992345,5.566253083,39270,bourgogne-franche-comté,moutonne
461,46.419552874,5.35630085,39160,bourgogne-franche-comté,les trois chateaux
462,46.748424371,5.422699141,39140,bourgogne-franche-comté,nance
463,46.904215976,5.339167367,39120,bourgogne-franche-comté,neublans abergement
464,46.770131675,6.036061654,39250,bourgogne-franche-comté,nozeroy
465,46.519453561,5.598867642,39270,bourgogne-franche-comté,orgelet
466,47.107219545,5.648897421,39700,bourgogne-franche-comté,our
467,46.798222911,5.897069634,39300,bourgogne-franche-comté,le pasquier
468,46.587333549,5.709553322,39130,bourgogne-franche-comté,patornay
469,47.197841354,5.473005162,39290,bourgogne-franche-comté,peintre
470,46.496029783,5.500632464,39270,bourgogne-franche-comté,pimorin
471,46.725144633,5.555650076,39210,bourgogne-franche-comté,plainoiseau
472,46.572002783,5.68755453,39130,bourgogne-franche-comté,pont de poitte
473,46.87660733,5.899130373,39110,bourgogne-franche-comté,pont d hery
474,46.87660733,5.899130373,39110,bourgogne-franche-comté,pont d hery
475,46.557250928,5.581948101,39270,bourgogne-franche-comté,presilly
476,46.931565447,5.835326207,39110,bourgogne-franche-comté,pretin
477,46.87631303,5.751864403,39600,bourgogne-franche-comté,pupillin
478,46.734446112,5.523936248,39570,bourgogne-franche-comté,quintigny
479,47.157753345,5.473721798,39290,bourgogne-franche-comté,rainans
480,46.880519205,5.425733112,39230,bourgogne-franche-comté,rye
481,47.032617038,5.333128565,39410,bourgogne-franche-comté,st aubin
482,46.77921262,5.937871342,39300,bourgogne-franche-comté,st germain en montagne
483,46.386313329,5.443105612,39320,bourgogne-franche-comté,val suran
484,46.804267629,5.597646331,39230,bourgogne-franche-comté,st lamain
485,46.56967647,5.962581102,39150,bourgogne-franche-comté,st laurent en grandvaux
486,46.99639813,5.305116218,39120,bourgogne-franche-comté,st loup
487,46.568212339,5.903128161,39150,bourgogne-franche-comté,st pierre
488,46.971606636,5.879766021,39110,bourgogne-franche-comté,st thiebaud
489,46.967964379,5.9286458920000005,39110,bourgogne-franche-comté,saizenay
490,46.944742626,5.54086847,39120,bourgogne-franche-comté,seligney
491,46.85419612,5.981511174,39300,bourgogne-franche-comté,supt
492,46.696810431,5.951906666,39300,bourgogne-franche-comté,syam
493,47.037624924,5.402858802,39500,bourgogne-franche-comté,tavaux
494,46.904808449,5.929312164,39110,bourgogne-franche-comté,thesy
495,46.291657094,5.518713624,39240,bourgogne-franche-comté,thoirette coisia
496,46.291657094,5.518713624,39240,bourgogne-franche-comté,thoirette coisia
497,46.938400986,5.70563838,39600,bourgogne-franche-comté,vadans
498,46.828094158,5.873941085,39300,bourgogne-franche-comté,valempoulieres
499,46.773442847,5.912066795,39300,bourgogne-franche-comté,vannoz
500,46.687569019,5.928396074,39300,bourgogne-franche-comté,le vaudioux
501,46.82299081,5.7271541290000005,39800,bourgogne-franche-comté,vaux sur poligny
502,46.627807899,5.578234652,39570,bourgogne-franche-comté,vernantois
503,46.358013539,5.611305625,39240,bourgogne-franche-comté,vescles
504,46.666549203,5.663880123,39570,bourgogne-franche-comté,vevy
505,46.406275962,5.73542808,39260,bourgogne-franche-comté,villards d heria
506,46.69523902,5.552303453,39570,bourgogne-franche-comté,villeneuve sous pymont
507,46.993775096,5.760324831,39600,bourgogne-franche-comté,villers farlay
508,46.79367224,5.482371739,39230,bourgogne-franche-comté,vincent froideville
509,46.743655872,5.602606518,39210,bourgogne-franche-comté,voiteur
510,47.18360525,5.584358464,39700,bourgogne-franche-comté,vriange
511,47.371214576,5.020496119,21121,bourgogne-franche-comté,ahuy
512,47.671659569,4.751193926,21510,bourgogne-franche-comté,aignay le duc
513,47.19024207,4.420607175,21230,bourgogne-franche-comté,allerey
514,47.068008045,4.86156952,21420,bourgogne-franche-comté,aloxe corton
515,47.101459482,4.559930499,21230,bourgogne-franche-comté,antigny la ville
516,47.376096012,5.196336831,21310,bourgogne-franche-comté,arceau
517,47.437236808,4.498765424,21350,bourgogne-franche-comté,arnay sous vitteaux
518,47.130283617,4.733758442,21360,bourgogne-franche-comté,aubaine
519,47.616734359,5.007235333,21580,bourgogne-franche-comté,avot
520,47.347733364,4.793730043,21410,bourgogne-franche-comté,baulme la roche
521,47.286821843,4.546193821,21320,bourgogne-franche-comté,bellenot sous pouilly
522,47.088015422,4.742875853,21360,bourgogne-franche-comté,bessey en chaume
523,47.145631552,5.147537611,21110,bourgogne-franche-comté,bessey les citeaux
524,47.912010101,4.706966857,21520,bourgogne-franche-comté,bissey la cote
525,47.843100453,4.426207708,21330,bourgogne-franche-comté,bissey la pierre
526,47.488803885,4.696760719,21690,bourgogne-franche-comté,source seine
527,46.981841328,4.83078393,21200,bourgogne-franche-comté,bligny les beaune
528,47.114906921,4.684266306,21360,bourgogne-franche-comté,bligny sur ouche
529,47.899266371,4.468838468,21330,bourgogne-franche-comté,bouix
530,47.463090644,4.505321596,21350,bourgogne-franche-comté,brain
531,47.410359424,4.418554279,21390,bourgogne-franche-comté,braux
532,47.412152598,4.374237142,21390,bourgogne-franche-comté,brianny
533,47.656080482,4.274404797,21500,bourgogne-franche-comté,buffon
534,47.282556445,5.229085175,21110,bourgogne-franche-comté,cessey sur tille
535,47.273253678,4.477709,21320,bourgogne-franche-comté,chailly sur armancon
536,47.79513604,4.918708604,21290,bourgogne-franche-comté,chambain
537,47.783268513,4.541453803,21400,bourgogne-franche-comté,chamesson
538,47.554443111,4.347541103,21500,bourgogne-franche-comté,champ d oiseau
539,47.372195692,5.350008878,21310,bourgogne-franche-comté,charmes
540,47.099107946,5.154042673,21170,bourgogne-franche-comté,charrey sur saone
541,47.858369131,4.591958657,21400,bourgogne-franche-comté,chatillon sur seine
542,47.179758123,4.642522175,21360,bourgogne-franche-comté,chaudenay le chateau
543,47.745545857,4.949646789,21290,bourgogne-franche-comté,chaugey
544,47.933853839,4.593057339,21400,bourgogne-franche-comté,chaumont le bois
545,47.245760939,4.866785936,21220,bourgogne-franche-comté,valforet
546,47.295734009,5.50123924,21270,bourgogne-franche-comté,clery
547,47.228638946,5.291997765,21110,bourgogne-franche-comté,collonges et premieres
548,46.99156924,4.903258281,21200,bourgogne-franche-comté,combertault
549,47.102585062,4.918586014,21700,bourgogne-franche-comté,comblanchien
550,47.249135548,4.652508683,21320,bourgogne-franche-comté,commarin
551,47.548960885,4.609722066,21150,bourgogne-franche-comté,corpoyer la chapelle
552,47.534415573,4.95287413,21120,bourgogne-franche-comté,courtivron
553,47.570003665,5.141515403,21120,bourgogne-franche-comté,crecey sur tille
554,47.203708131,4.910342158,21220,bourgogne-franche-comté,curley
555,47.521595466,5.059769608,21120,bourgogne-franche-comté,dienay
556,47.322850621,5.037471304,21000,bourgogne-franche-comté,dijon
557,47.301451523,4.500483593,21320,bourgogne-franche-comté,eguilly
558,47.588539264,4.467532468,21500,bourgogne-franche-comté,eringes
559,47.629318672,4.766439896,21510,bourgogne-franche-comté,etalante
560,47.323005489,5.322056752,21270,bourgogne-franche-comté,etevaux
561,47.597679495,4.581363598,21450,bourgogne-franche-comté,etormay
562,47.827429144,4.866005642,21290,bourgogne-franche-comté,faverolles les lucey
563,47.434258335,5.135486762,21490,bourgogne-franche-comté,flacey
564,47.509014232,4.518814817,21150,bourgogne-franche-comté,flavigny sur ozerain
565,47.433067236,4.320016084,21140,bourgogne-franche-comté,le val larrey
566,47.300305297,4.863873416,21410,bourgogne-franche-comté,fleurey sur ouche
567,47.617293647,5.143105989,21260,bourgogne-franche-comté,foncegrive
568,47.220053292,4.982552955,21220,bourgogne-franche-comté,gevrey chambertin
569,47.17760782,4.997427841,21640,bourgogne-franche-comté,gilly les citeaux
570,47.673623157,5.024479447,21580,bourgogne-franche-comté,grancey le chateau
571,47.999372429,4.577357112,21570,bourgogne-franche-comté,grancey sur ource
572,47.551568194,4.496237286,21150,bourgogne-franche-comté,gresigny ste reine
573,47.158291874,4.43763018,21230,bourgogne-franche-comté,jouey
574,47.625090219,4.604121726,21450,bourgogne-franche-comté,jours les baigneux
575,47.361757374,4.271783053,21210,bourgogne-franche-comté,juillenay
576,47.159922549,5.379729648,21130,bourgogne-franche-comté,labergement les auxonne
577,47.520315127,4.837284317,21440,bourgogne-franche-comté,lamargelle
578,47.34391981,4.865525397,21370,bourgogne-franche-comté,lantenay
579,47.106852648,5.345970133,21170,bourgogne-franche-comté,laperriere sur saone
580,47.897111685,4.424910489,21330,bourgogne-franche-comté,larrey
581,47.211203965,5.246810478,21110,bourgogne-franche-comté,longeault pluvault
582,47.852249374,4.862922237,21290,bourgogne-franche-comté,lucey
583,47.679433815,4.585917585,21450,bourgogne-franche-comté,magny lambert
584,47.111881596,5.169002847,21170,bourgogne-franche-comté,magny les aubigny
585,47.845075059,4.675938717,21400,bourgogne-franche-comté,maisey le duc
586,47.348892074,4.6158959710000005,21350,bourgogne-franche-comté,marcellois
587,47.008430095,4.95773717,21200,bourgogne-franche-comté,marigny les reullee
588,47.060963164,4.730776438,21190,bourgogne-franche-comté,mavilly mandelot
589,46.953949309,4.848345096,21190,bourgogne-franche-comté,merceuil
590,47.513640521,4.317826038,21140,bourgogne-franche-comté,millery
591,47.681931213,4.808446076,21510,bourgogne-franche-comté,moitron
592,46.985757587,4.853444653,21200,bourgogne-franche-comté,montagny les beaune
593,47.568488741,5.450612855,21610,bourgogne-franche-comté,montigny mornay villeneuve vinge
594,47.568488741,5.450612855,21610,bourgogne-franche-comté,montigny mornay villeneuve vinge
595,47.331568537,4.267753395,21210,bourgogne-franche-comté,montlay en auxois
596,47.27226081,4.657937913,21540,bourgogne-franche-comté,montoillot
597,47.28565988,4.411433989,21320,bourgogne-franche-comté,mont st jean
598,47.562129289,4.225073082,21500,bourgogne-franche-comté,moutiers st jean
599,47.273535518,5.112727427,21800,bourgogne-franche-comté,neuilly crimolois
600,47.77285353,4.59824463,21400,bourgogne-franche-comté,nod sur seine
601,47.188864915,5.08508035,21910,bourgogne-franche-comté,noiron sous gevrey
602,47.14659194,4.938547235,21700,bourgogne-franche-comté,nuits st georges
603,47.364558205,5.15151447,21490,bourgogne-franche-comté,orgeux
604,47.60887188,4.701250579,21450,bourgogne-franche-comté,orret
605,47.560887274,5.217741354,21260,bourgogne-franche-comté,orville
606,47.377799819,4.851793,21370,bourgogne-franche-comté,pasques
607,47.577930533,4.98200027,21120,bourgogne-franche-comté,poiseul les saulx
608,47.30183098,5.412855754,21270,bourgogne-franche-comté,pontailler sur saone
609,47.469033929,4.358028888,21140,bourgogne-franche-comté,pont et massene
610,47.421600843,4.526209252,21350,bourgogne-franche-comté,posanges
611,47.503297238,4.460638979,21150,bourgogne-franche-comté,pouillenay
612,47.401240858,4.3167685,21390,bourgogne-franche-comté,precy sous thil
613,46.947091788,4.759109401,21190,bourgogne-franche-comté,puligny montrachet
614,47.290328508,4.729283169,21540,bourgogne-franche-comté,remilly en montagne
615,47.188519649,4.8964774040000005,21220,bourgogne-franche-comté,reulle vergy
616,47.98893583,4.680413288,21570,bourgogne-franche-comté,riel les eaux
617,47.381808962,4.171292015,21530,bourgogne-franche-comté,la roche en brenil
618,47.366544356,4.580822499,21350,bourgogne-franche-comté,saffres
619,47.755701686,4.66250177,21510,bourgogne-franche-comté,st germain le rocheux
620,47.056499669,4.529292945,21230,bourgogne-franche-comté,st pierre en vaux
621,47.651551426,4.301138244,21500,bourgogne-franche-comté,st remy
622,47.187339843,4.621206885,21320,bourgogne-franche-comté,ste sabine
623,47.116270528,5.377231654,21130,bourgogne-franche-comté,st seine en bache
624,47.089991272,5.364989001,21170,bourgogne-franche-comté,samerey
625,47.226273938,5.049911015,21910,bourgogne-franche-comté,saulon la rue
626,47.55047575,5.021936931,21120,bourgogne-franche-comté,saulx le duc
627,47.433787821,5.042452703,21380,bourgogne-franche-comté,savigny le sec
628,47.121776524,4.278323511,21430,bourgogne-franche-comté,savilly
629,47.377255728,5.275276086,21310,bourgogne-franche-comté,savolles
630,47.594872957,5.199699518,21260,bourgogne-franche-comté,selongey
631,47.210269406,5.298465765,21110,bourgogne-franche-comté,soirans
632,47.326939684,4.533826433,21350,bourgogne-franche-comté,soussey sur brionne
633,47.214701115,4.372495889,21430,bourgogne-franche-comté,sussey
634,46.965383102,4.817096603,21190,bourgogne-franche-comté,tailly
635,47.290368051,5.298321457,21270,bourgogne-franche-comté,tellecey
636,47.200068883,4.833483748,21220,bourgogne-franche-comté,ternant
637,47.941219611,4.682348955,21570,bourgogne-franche-comté,thoires
638,47.028255345,4.527385032,21340,bourgogne-franche-comté,thury
639,47.18956268,5.351594816,21130,bourgogne-franche-comté,tillenay
640,47.391005002,4.763312049,21440,bourgogne-franche-comté,trouhaut
641,47.264348371,4.846753784,21220,bourgogne-franche-comté,urcy
642,47.915596751,4.5698607540000005,21400,bourgogne-franche-comté,vannaire
643,47.841883898,4.72633461,21400,bourgogne-franche-comté,vanvey
644,47.31841782,4.909254473,21370,bourgogne-franche-comté,velars sur ouche
645,47.366958331,4.317209988,21390,bourgogne-franche-comté,vic sous thil
646,47.267919458,5.452905452,21270,bourgogne-franche-comté,vielverge
